SYSTEM:task_id	INPUT:name	INPUT:playlist-1	INPUT:playlist-2	INPUT:playlist-3	INPUT:track	OUTPUT:result	CONFIDENCE:result	GOLDEN:result	
00023065ac--638f7edab269e52197e9853b	VESNA305.БЕЛАМОРЕ	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/87449688	no	99.99%		
00023065ac--638f7edab269e52197e9853c	twenty one pilots.Stressed Out	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/23559960	no	81.29%		
00023065ac--638f7edab269e52197e9853d	MOT.Август — это ты	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/88978225	no	99.99%		
00023065ac--638f7edab269e52197e9853e	SeO.Я это ты	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/96781115	yes	75.00%		
00023065ac--638f7edab269e52197e9853f	VAVAN, Real Girl.Послала	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/95742538	no	99.93%		
00023065ac--638f7edab269e52197e98540	Miyagi.Самурай	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/53729473	no	99.89%		
00023065ac--638f7edab269e52197e98541	МакSим.Трудный возраст	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/17198792	no	69.23%		
00023065ac--638f7edab269e52197e98542	Ahmed Shad.Вольная	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/93841012	no	99.99%		
00023065ac--638f7edab269e52197e98543	30.02.Звёзды в лужах	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/17304657	no	99.98%		
00023065ac--638f7edab269e52197e98544	Тайпан, Agunda.Ты одна	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/62739718	no	99.99%		
00023065ac--638f7edab269e52197e98545	Tim Schaufert.Homeward	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/80828416	no	97.29%		
00023065ac--638f7edab269e52197e98546	Crazy Frog.Axel f	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/2143458	no	99.64%		
00023065ac--638f7edab269e52197e98547	Aljosha Konstanty.Better with You	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/52227008	no	99.98%		
00023065ac--638f7edab269e52197e98548	Барбарики.Барбарики	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/32540587	no	75.00%		
00023065ac--638f7edab269e52197e98549	LINBERG, Джиос.Хватит	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/90366776	no	99.99%		
00023065ac--638f7edab269e52197e9854a	GAYAZOV$ BROTHER$.Я, ТЫ и МОРЕ	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/66853268	no	61.13%		
00023065ac--638f7edab269e52197e9854b	Filatov & Karas.Чилить	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/69448089	no	99.80%		
00023065ac--638f7edab269e52197e9854c	Lvnx, Ann Kovtun.Малиновый закат	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/67318172	yes	99.99%		
00023065ac--638f7edab269e52197e9854d	Swørn.Tumbling	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/68779610	no	95.13%		
00023065ac--638f7edab269e52197e9854e	CHEBANOV.Ночь (Cover)	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/93573656	yes	99.99%		
00023065ac--638f7edab269e52197e9854f	FINIK, ALEKS ATAMAN.Снежинки	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/96710695	no	33.33%		
00023065ac--638f7edab269e52197e98550	Mary Gu.Она читает Бродского	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/79985191	no	99.99%		
00023065ac--638f7edab269e52197e98551	Monte&Manula.Катятся слезы	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/106338495	no	42.00%		
00023065ac--638f7edab269e52197e98552	Лёша Свик.Стерва	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/49231370	no	99.80%		
00023065ac--638f7edab269e52197e98553	Лёша Свик.Малиновый свет	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/41883693	no	99.99%		
00023065ac--638f7edab269e52197e98554	Ellie Goulding.Lights	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/2181703	no	92.30%		
00023065ac--638f7edab269e52197e98555	Artik & Asti.Она не я	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/87659099	no	51.19%		
00023065ac--638f7edab269e52197e98556	Виктор Цой, Игорь Вдовин.Звезда по имени Солнце	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/28123381	yes	75.00%		
00023065ac--638f7edab269e52197e98557	Kazus.Delusion	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/94735491	no	99.97%		
00023065ac--638f7edab269e52197e98558	Артур Пирожков.Зацепила	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/50821247	no	99.98%		
00023065ac--638f7edab269e52197e98559	Ambassador.On my back	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/106909344	no	99.99%		
00023065ac--638f7edab269e52197e9855a	DZHIVAN.Автор	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/101024015	no	42.00%		
00023065ac--638f7edab269e52197e9855b	Adam Jamar.Resident Evil	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/97159774	no	0.18%		
00023065ac--638f7edab269e52197e9855c	The Limba.Блеск	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/87545470	no	92.87%		
00023065ac--638f7edab269e52197e9855d	Jah Khalib, HammAli & Navai.Боже, как завидую	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/94848971	no	99.99%		
00023065ac--638f7edab269e52197e9855e	Три дня дождя.Отпускай	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/104102778	no	94.21%		
00023065ac--638f7edab269e52197e9855f	Дима Билан.Молния	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/44625560	no	98.18%		
00023065ac--638f7edab269e52197e98560	MUJEVA.Между нами ничего нет	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/96558635	no	99.97%		
00023065ac--638f7edab269e52197e98561	Soda, Voyage.VIP	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/97239161	no	80.00%		
00023065ac--638f7edab269e52197e98562	Те100стерон.Это не женщина	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/25301458	no	99.80%		
00023065ac--638f7edab269e52197e98563	Arctic Monkeys.Why'd You Only Call Me When You're High?	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/44093133	no	99.98%		
00023065ac--638f7edab269e52197e98564	Nexeri, Vion Konger.Now You're Gone	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/102444846	yes	99.99%		
00023065ac--638f7edab269e52197e98565	German Geraskin.Na Na Night	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/107462342	no	99.94%		
00023065ac--638f7edab269e52197e98566	Тайпан, Agunda.Набирай высоту	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/64931736	no	99.96%		
00023065ac--638f7edab269e52197e98567	Charming Horses, Jona Bird.Follow	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/20627705	no	99.99%		
00023065ac--638f7edab269e52197e98568	Mona Songz.Салют, Вера	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/75385809	no	99.96%		
00023065ac--638f7edab269e52197e98569	DJ Nejtrino, Elia.Зачем топтать мою любовь	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/67854450	yes	66.66%		
00023065ac--638f7edab269e52197e9856a	Ambassador.Utopia	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/107827209	no	92.87%		
00023065ac--638f7edab269e52197e9856b	Алексей Понамарев.А мы не ангелы, парень	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/82304736	no	76.51%		
00023065ac--638f7edab269e52197e9856c	ppbb.Я хочу на дискотеку	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/85946941	no	98.18%		
00023065ac--638f7edab269e52197e9856d	Ансамбль Детские Песни.Песенка крокодила Гены	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/43143316	yes	99.99%		
00023065ac--638f7edab269e52197e9856e	NBSPLV.Upland	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/107265542	no	99.99%		
00023065ac--638f7edab269e52197e9856f	Gotye, Kimbra.Somebody That I Used To Know	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/3581309	no	99.89%		
00023065ac--638f7edab269e52197e98570	Андрей Губин.Ночь	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/28123935	no	95.13%		
00023065ac--638f7edab269e52197e98571	Sting.Shape Of My Heart	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/795836	no	99.99%		
00023065ac--638f7edab269e52197e98572	MØRFI, deadsouls, 7TH CHANCE.REVOLUTION	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/106797206	no	99.99%		
00023065ac--638f7edab269e52197e98573	Syml.Where's My Love	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/33242489	no	99.72%		
00023065ac--638f7edab269e52197e98574	Alda Rikson.High by the Beach	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/25307927	yes	99.89%		
00023065ac--638f7edab269e52197e98575	Flying Decibels.The Road	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/36173131	no	99.90%		
00023065ac--638f7edab269e52197e98576	Gidayyat, ozmany.Южный край	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/108041745	no	99.99%		
00023065ac--638f7edab269e52197e98577	Renomty, ONEIL.Baby	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/86324511	no	99.99%		
00023065ac--638f7edab269e52197e98578	Cornel Dascalu.Break	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/105104494	no	99.80%		
00023065ac--638f7edab269e52197e98579	Basstrologe, LIZOT.Somebody To Love	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/82285560	yes	99.89%		
00023065ac--638f7edab269e52197e9857a	BAGARDI.Ты опять одинокий	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/108109104	no	99.97%		
00023065ac--638f7edab269e52197e9857b	Jason Derulo.Take You Dancing	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/69148111	no	99.80%		
00023065ac--638f7edab269e52197e9857c	ONEIL, Aize.I Can't Stop	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/85899461	no	63.31%		
00023065ac--638f7edab269e52197e9857d	J. Balvin, Willy William.Mi Gente	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/35707908	no	99.99%		
00023065ac--638f7edab269e52197e9857e	Aaron Smith, Luvli, Krono.Dancin	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/58692205	yes	99.87%		
00023065ac--638f7edab269e52197e9857f	Tanir & Tyomcha.Потеряли пацана	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/93707221	no	99.99%		
00023065ac--638f7edab269e52197e98580	Вика Цыганова.Вагнер	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/108063355	no	74.33%		
00023065ac--638f7edab269e52197e98581	Imanbek, BYOR, LUM!X.Belly Dancer	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/106126115	no	99.90%		
00023065ac--638f7edab269e52197e98582	Urselle, Dual Sessions.Beautiful Life	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/16892539	yes	99.90%		
00023065ac--638f7edab269e52197e98583	Astronomia Dance.Astronomia Special	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/74418942	yes	99.99%		
00023065ac--638f7edab269e52197e98584	Мумий Тролль.Владивосток 2000	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/2192826	no	99.93%		
00023065ac--638f7edab269e52197e98585	Elènne, MOTHICA, Direct.Between Us	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/37213586	yes	99.89%		
00023065ac--638f7edab269e52197e98586	Blue, Elton John.Sorry Seems To Be The Hardest Word	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/273842	no	99.99%		
00023065ac--638f7edab269e52197e98587	JTM.To The Top	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/42172983	no	99.89%		
00023065ac--638f7edab269e52197e98588	VESNA305.Я тебя не понял	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/104895415	no	99.99%		
00023065ac--638f7edab269e52197e98589	Асия.Лампочка	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/107275473	no	99.99%		
00023065ac--638f7edab269e52197e9858a	Три кота.Считалочка	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/54843506	no	89.67%		
00023065ac--638f7edab269e52197e9858b	Xcho.Вороны	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/91791138	no	98.18%		
00023065ac--638f7edab269e52197e9858c	Ed Marquis, Emie.Pon De Replay	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/70025639	no	51.19%		
00023065ac--638f7edab269e52197e9858d	fenekot.Heat Waves (Slowed + Reverb)	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/100032745	no	99.95%		
00023065ac--638f7edab269e52197e9858e	Сергей Васюта.На белом покрывале	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/76154338	no	0.18%		
00023065ac--638f7edab269e52197e9858f	VERBEE.Довела	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/88005754	no	99.99%		
00023065ac--638f7edab269e52197e98590	Junona Boys.Relax	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/64359930	no	60.00%		
00023065ac--638f7edab269e52197e98591	Мэвл.Холодок	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/59930542	no	99.99%		
00023065ac--638f7edab269e52197e98592	Mseven.Ночь	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/87546326	yes	41.99%		
00023065ac--638f7edab269e52197e98593	Merk & Kremont, DNCE.Hands Up	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/40246269	no	99.93%		
00023065ac--638f7edab269e52197e98594	Pearce Roswell.Second Plate	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/57821809	no	99.80%		
00023065ac--638f7edab269e52197e98595	k y l o ., LO-FI BEATS, Lofi Hip Hop.Raindrops In Laput	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/64212256	no	75.00%		
00023065ac--638f7edab269e52197e98596	Смысловые Галлюцинации.Вечно молодой	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/32476894	no	99.98%		
00023065ac--638f7edab269e52197e98597	KILLTEQ, D.HASH.Ain't No Sunshine	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/106361341	no	99.98%		
00023065ac--638f7edab269e52197e98598	Jonathan Slatter.Eternity	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/13461604	no	82.51%		
00023065ac--638f7edab269e52197e98599	ELMAN, Orxan.С неба до земли	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/93003954	no	0.59%		
00023065ac--638f7edab269e52197e9859a	Ночные Снайперы.смиряюсь	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/108404789	no	99.60%		
00023065ac--638f7edab269e52197e9859b	Zivert.WAKE UP!	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/105385636	no	82.51%		
00023065ac--638f7edab269e52197e9859c	Anna Naklab, Alle Farben, YouNotUs.Supergirl	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/24745650	no	99.72%		
00023065ac--638f7edab269e52197e9859d	Lofi Fruits Music, Chill Fruits Music.Stereo Hearts	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/87641798	yes	99.99%		
00023065ac--638f7edab269e52197e9859e	Джоззи.Не Улетай	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/87010841	no	99.99%		
00023065ac--638f7edab269e52197e9859f	ХАБИБ.Грустинка	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/77217958	no	99.99%		
