track_id,artistsName,trackTitle,text,isCover,rating,rating_nan,title_regex_flag,other_titles_regex_flag,version_regex_flag
41163677,Лолита,На Титанике,"Нет, не надо слов, не надо паники
Это мой последний день на Титанике
Вот и вся любовь, снимаю батики
Это мой последний день на Титанике

На Титанике

Я схожу на берега
Я когда-то верила во что-то большее, чем
Чьи-то громкие слова
Чьи-то нежные глаза, а по факту в которых лишь пустота
Я себя сделала сама, я никому ничего не должна
Отпустила и взлетела
Выше к далёким берегам, вопреки шансам и острым волнам
Отпустила и пропела

Вы не мой капитан, а я не ваш океан
Так оставим ненужные проводы
Вы не больше, чем спам
Разлитый по сердцам

Нет, не надо слов, не надо паники
Это мой последний день на Титанике
Вот и вся любовь, снимаю батики
Это мой последний день на Титанике
Нет, не надо слов, не надо паники
Это мой последний день на Титанике
Вот и вся любовь, бросаю фантики
Это мой последний день на Титанике

Я схожу на берега
Я сегодня дотемна и пью чувства безо льда
Я свободна, я жива
Отключите провода от моих белых крыльев, а мне пора
Я себя сделала сама, я никому ничего не должна
Отпустила и взлетела
Выше к далёким берегам, вопреки шансам и острым волнам
Отпустила и пропела

Вы не мой капитан, а я не ваш океан
Так оставим ненужные проводы
Вы не больше, чем спам
Разлитый по сердцам (у-у)

Нет, не надо слов, не надо паники
Это мой последний день на Титанике
Вот и вся любовь, снимаю батики
Это мой последний день в акробатике
Нет, не надо слов, не надо паники
Это мой последний день на Титанике
Вот и вся любовь, бросаю фантики
Это мой последний день на Титанике

На Титанике
На Титанике (у-у)
На Титанике
На Титанике",0,184712,False,False,False,False
107902689,"Vadim Adamov, Hardphol, Alena Roxis",Forgiven,,0,48533,False,False,False,False
53704272,ELMAN,Антигерой,"Я простой антигерой, ты хорошая
Твоя скромная душа хочет большего
Все, что подарил тебе – уничтожила
Ты ведешь меня дорогой до прошлого

Притворять, что любил, мне не трудно так
Избегая все пути, где ты как Луна
Освещала мне дорогу, что завела
Нас к обрыву и дальше все заново

Где ты? Где ты? Где я?
Устал так замерять пути
Так долго ждал, чтобы ей доверять
В песне законы, вместе нам хватит сил
Идти, идти, идти

Столько искал, но не заменил
Времени таймер давит вниз
Что-то терял, что-то находил
В лабиринте этих лиц

Но нет, но нет, но нет
Замен ей точно нет
Луной осветим день
Луной осветим день

Вижу за окном, за окном, за окном дожди

Слишком долго ждем, долго ждем
Но меня дождись

Я просто антигерой, ты хорошая
Твоя скромная душа хочет большего
Все, что подарил тебе – уничтожила
Ты ведешь меня дорогой до прошлого

Притворять, что любил, мне не трудно так
Избегая все пути, где ты как Луна
Освещала мне дорогу, что завела
Нас к обрыву и дальше все заново",0,118558,False,False,False,False
83675201,"Максим Круженков, Hi-Fi",Седьмой лепесток,"А дождь на окнах рисует
Напоминая о твоих поцелуях
Всё дело в том, что дождь ничем не рискует
А я боюсь, что потерял тебя

Ароматы ванили
Сладкой ваты клубы
Надо мной проплывают
Пропадая вдали

Заплетаются косы
Виноградной лозы
Оставляя улыбку
И немного слезы

А дождь на окнах рисует
Напоминая о твоих поцелуях
Всё дело в том, что дождь ничем не рискует
А я боюсь, что потерял тебя

Я невозможно скучаю
Я очень болен, я почти умираю
А где-то ты и ничего не узнаешь
И я боюсь, что потерял тебя. Потерял

Ты по Малой Ордынке (ты по Малой Ордынке)
По Крещатику я (по Крещатику я)
На весёлых картинках
Мы не находим себя

Нам осталась в награду
Может быть, повезло
Горы битого счастья
Да седьмой лепесток

А дождь на окнах рисует
Напоминая о твоих поцелуях
Всё дело в том, что дождь ничем не рискует
А я боюсь, что потерял тебя

Я невозможно скучаю
Я очень болен, я почти умираю
А где-то ты и ничего не узнаешь
И я боюсь, что потерял тебя. Потерял

Потерял",1,146587,False,False,False,False
54152822,Mary Gu,17,"Собери по осколкам моё разбитое сердце
Сбита я с толку, не могу никак согреться
И без тебя здесь слишком много пустоты
Ну кто, если не ты
Кто, кто, если не ты?

Всё как обычно, я молчу, а ты понимаешь
Давай не о личном, ты же сам всё знаешь
Такие до боли мне знакомые черты
Ну кто если не ты
Кто, кто если не ты?

Без боя тебе сдаться, вместо слов целоваться
Как будто мне 17, 17, 17
Под мамины нотации смеяться, смеяться
Как будто мне 17, 17, 17

Без боя тебе сдаться, вместо слов целоваться
Как будто мне 17, 17, 17
Под мамины нотации смеяться, смеяться
Как будто мне 17, 17, 17 мне

Мысли разбросаны по всей твоей квартире
Не осталось вопросов, даже если они были
Кружится голова от этой высоты
Ну кто, если не ты
Кто, кто, если не ты?

Скажешь не уходи, и я, конечно, останусь
Даже если это совершенно не по плану
Кажется, так сбываются мои мечты
Ну кто, если не ты
Кто, кто, если не ты?

Без боя тебе сдаться, вместо слов целоваться
Как будто мне 17, 17, 17
Под мамины нотации смеяться, смеяться
Как будто мне 17, 17, 17

Без боя тебе сдаться, вместо слов целоваться
Как будто мне 17, 17, 17
Под мамины нотации смеяться, смеяться
Как будто мне 17, 17, 17 мне",0,103315,False,False,False,False
91344965,Dabro,Услышит весь район,"Меря шаги в ожидании, время идёт не спеша
Сердце замёрзло и хочет уйти, но уже не пускает душа
Я стою на своём, и пускай не вдвоём, назло ветра
В небо глядел, словно в глаза, и на вопросы ответа я ждал
Как же быть, что мне делать, чего ждать от завтра мне
Знаю, время камень точит, но любовь ещё прочнее
Тут годами не загладить, не привыкну до сих пор
Что мы сами потеряли то тепло, у-воу-воу-воу

Услышит весь район, что я в тебя влюблён
И лишь гитары звон уносит по дворам
Но я совсем один, по улицам пустым
И в поисках любви, куда не знаю сам
Услышит весь район, что я в тебя влюблён
И лишь гитары звон уносит по дворам
Но я совсем один, по улицам пустым
И в поисках любви, куда не знаю сам

По заполненной улице, я спешу к тебе чтобы увидеться
Может быть у нас, что-то получится, может быть мы торопим события
Я не верю в такие случайности, обниму тебя нежно и трепетно
Мы в шаге от мысли к реальности, но сделать что нужно для этого?
Жди меня не скоро, и нас укроет город
И если захочешь, то будем до ночи, снова и снова
И всё что было раньше: теперь уже не важно
И если идти, то идти до конца (Вместе нестрашно)

Услышит весь район, что я в тебя влюблён
И лишь гитары звон уносит по дворам
Но я совсем один, по улицам пустым
И в поисках любви, куда не знаю сам
Услышит весь район, что я в тебя влюблён
И лишь гитары звон уносит по дворам
Но я совсем один, по улицам пустым
И в поисках любви, куда не знаю сам

Услышит весь район, что я в тебя влюблён
И лишь гитары звон уносит по дворам
Но я совсем один, по улицам пустым
И в поисках любви, куда не знаю сам
Услышит весь район, что я в тебя влюблён
И лишь гитары звон уносит по дворам
Но я совсем один, по улицам пустым
И в поисках любви, куда не знаю сам",0,153721,False,False,False,False
107057223,JONY,Никак,"О-о-о
Е-е-е, е-е-е, е
Окей

Я в беге за своей судьбой
Перелёты, работа, сон
Кто-то скажет, что я стал другой
Нас жизнь меняет, но я
Всё так же вспоминаю наш weekend
Вкус губ твоих медовый
Мы растворяемся среди планет

И как бы не старался — никак, никак, никак
Тебя мне разлюбить никак
Никак, никак, никак
И как мне разлюбить тебя?
Ну как? Ну как? Ну как?
И как бы не старался — никак
Никак, никак, никак
И как мне разлюбить тебя?

(Ау) давно я бегаю за правдой
Не найду, не найду ответ
Моя жизнь ей кажется загадкой
Но знай, что тайны в ней нет
Я просто не могу забыть weekend
Прожить бы всё по-новой
Вновь раствориться бы в пыли планет

И как бы не старался — никак, никак, никак
Тебя мне разлюбить никак
Никак, никак, никак
И как мне разлюбить тебя?
Ну как? Ну как? Ну как?
И как бы не старался — никак
Никак, никак, никак
И как мне разлюбить тебя?

И как бы не старался — никак (никак), никак (никак), никак
Тебя мне разлюбить никак (никак)
Никак, никак, никак (оу-ей-о-о-оу-оу)
И как мне разлюбить тебя?
Ну как? Ну как? Ну как? (Ну как?)
И как бы не старался — никак
Никак, никак, никак
И как мне разлюбить тебя?",0,468989,False,False,False,False
80153541,Miyagi & Andy Panda,Патрон,"Тут патрон в патроннике, ежели что
Головы рубили, зарабатывал вес
Тут каждый, кто бил, добивая, нашел
Личную выгоду и свой интерес
Накал пламенел, озарял города
Неминуемая яма лыбу давила ехидно
Тут человек пропадал навсегда
В самом себе себя же не было видно

В этом омуте карикатур слово что вода
В голову залез топор, троглодиты, налетай
Сохрани ты, беспризорник, это пламя на века
Тут ракеты поджигали, ожидая благодать
Тесная лирика слов
Обнаружила меня ты снова без ответа
Ноты потеряли любовь
Ноги не вели туда, где была мечта заветная

Где была мечта заветная
Где бы, где была мечта заветная
Где была мечта заветная
Где бы, где была мечта заветная
Где была мечта заветная
Где бы, где была мечта заветная
Где была мечта заветная

Тут патрон в патроннике, ежели что
Головы рубили, зарабатывал вес
Тут каждый, кто бил, добивая, нашел
Личную выгоду и свой интерес
Накал пламенел, озарял города
Неминуемая яма лыбу давила ехидно
Тут человек пропадал навсегда
В самом себе себя же не было видно

Район испорченный, c'est la vie
Мы же измотаны, помоги
Босы и коршуны без любви
Летают над городом фонари
Так угасала дикая страсть
Об этом не стоит просить и писать
Но я беру силы извне, черпаю что есть
Большая история началась здесь
И сейчас руины полезут из недр
Тянутся выше до неба
Играет моя фонотека
Она сохранит человека
Верю в удачный исход поединка
Если не сейчас, знаю впереди так
Голову забили злые языки
I need some sleep

Тут патрон в патроннике, ежели что
Головы рубили, зарабатывал вес
Тут каждый, кто бил, добивая, нашёл
Личную выгоду и свой интерес
Накал пламенел, озарял города
Неминуемая яма лыбу давила ехидно
Тут человек пропадал навсегда
В самом себе себя же не было видно
Тут патрон в патроннике, ежели что
Головы рубили, зарабатывал вес
Тут каждый, кто бил, добивая, нашёл
Личную выгоду и свой интерес
Накал пламенел, озарял города
Неминуемая яма лыбу давила ехидно
Тут человек пропадал навсегда
В самом себе себя же не было видно
(ежели что ежели что ежели что)
Тут патрон в патроннике, ежели что
Тут патрон в патроннике, ежели что
Тут патрон в патроннике, ежели что",0,375652,False,False,False,False
65484352,"Monaldin, Emma Peters",Femme Like U,"Donne-moi ton cœur, baby, ton corps, baby
Donne-moi ton bon vieux funk, ton rock, baby, ta soul, baby
Chante avec moi, je veux une femme like you
Pour m'emmener au bout du monde, une femme like you

Donne-moi ton cœur, baby, ton corps, baby
Donne-moi ton bon vieux funk, ton rock, baby, ta soul, baby
Chante avec moi, je veux un homme like you
Bad boy, tu sais qu'tu m'plais, un homme like you, hey, hey

Donne-moi ton cœur, baby, ton corps, baby
Donne-moi ton bon vieux funk, ton rock, baby, ta soul, baby
Chante avec moi, je veux une femme like you
Pour m'emmener au bout du monde, une femme like you

Donne-moi ton cœur, baby, ton corps, baby
Donne-moi ton bon vieux funk, ton rock, baby, ta soul, baby
Chante avec moi, je veux un homme like you
Bad boy, tu sais qu'tu m'plais, un homme like you, hey, hey

Donne-moi ton cœur, baby, ton corps, baby
Donne-moi ton bon vieux funk, ton rock, baby, ta soul, baby
Chante avec moi, je veux une femme like you
Pour m'emmener au bout du monde, une femme like you",0,187030,False,False,False,False
37499625,Joseph Trapanese,Certification,,0,41147,False,False,False,False
79071657,Artik & Asti,Истеричка,"Ты плохой актёр, перед ней хоть не пались
Только свой iPhone ты кладёшь вновь экраном вниз
Твоя ложь — моветон, мне не хотелось слушать
Но ты говорил, что я слетела с катушек

Я так до сих пор и не поняла
Кто та девочка, кем я с тобой была
Любила — да, ненавидела — да
Моя любовь — правда, твоя — вода

Я не я, я не та, я теряла силы
Моя ревность тебя только бесила
Ты прости, я должна была сделать больно
По-другому меня бы ты не запомнил

Знаешь, всё отлично, твоя истеричка
Больше не плачет, не плачет — в неё влюблён новый мальчик
Лишь по привычке твоя истеричка
Мельком посмотрит твой профиль — это уже не любовь

Знаешь, всё отлично, твоя истеричка
Больше не плачет, не плачет — в неё влюблён новый мальчик
Лишь по привычке твоя истеричка
Мельком посмотрит твой профиль — это уже не любовь

Ты жесток, но слаб — это факт, так что прости
Что я разнесла твоё эго на части
Твои чувства — фантом, это даже не атом
Но ты говорил, что я сама виновата

Опять новый круг, и опять провал
Было трудно учиться держать удар
Любила — да, ненавидела — да
Мои слёзы — соль, а твои — вода

Я не я, я не та, я теряла силы
Ты как лёд, а меня просто выносило
Ну прости, я должна была сделать больно
По-другому меня бы не отпустило

Знаешь, всё отлично, твоя истеричка
Больше не плачет, не плачет — в неё влюблён новый мальчик
Лишь по привычке твоя истеричка
Мельком посмотрит твой профиль — это уже не любовь

Знаешь, всё отлично, твоя истеричка
Больше не плачет, не плачет — в неё влюблён новый мальчик
Лишь по привычке твоя истеричка
Мельком посмотрит твой профиль — это уже не любовь

Это уже не любовь, просто тупая привычка
Всегда девочка-боль, девочка-взрыв, девочка-спичка
Девочка-грусть, девочка-псих, девочка хочет скандалов
Девочке мало чувств, девочка просто устала

Ты же так клялся ей, так часто, навечно
До небес, до звёзд в любви бесконечной, как путь млечный
Все твои слова — вода, оказалось, что лил в уши
Ты поймёшь, но поздно, что она была твоей лучшей

Знаешь, всё отлично, твоя истеричка
Больше не плачет, не плачет — в неё влюблён новый мальчик
Лишь по привычке твоя истеричка
Мельком посмотрит твой профиль — это уже не любовь

Знаешь, всё отлично, твоя истеричка
Больше не плачет, не плачет — в неё влюблён новый мальчик
Лишь по привычке твоя истеричка
Мельком посмотрит твой профиль — это уже не любовь",0,280240,False,False,False,False
78210025,"Agunda, Тайпан",Мерцают огни,"По той же дороге мерцают огни
И все наши невзгоды уже позади
И солнце не светит, а светит луна
И звёзды всё ярче сгорают дотла

Алый-алый закат сменит алый рассвет
И куда мне идти, если времени нет?
Алый-алый закат сменит алый рассвет
И куда мне идти, если времени нет?

Да мне некуда
Да-да-да мне некуда
Да-да-да мне некуда
Да, и посреди луна, да-да-да

Да мне некуда
Да-да-да мне некуда
Да-да-да мне некуда
Да, и посреди луна, да-да-да

Освободите, освободите
Мерцание звёзд, что нас ждут у окна
Но все мы, как дети, ждём чудеса
Но вновь сильный ветер нам скажет ""пока""

Дыханье сердец заберёт в свои сети
Под властью монет забываем запреты

Алый-алый закат сменит алый рассвет
И куда мне идти, если времени нет?
Алый-алый закат сменит алый рассвет
И куда мне идти, если времени нет?

Да мне некуда
Да-да-да мне некуда
Да-да-да мне некуда
Да, и посреди луна, да-да-да

Да мне некуда
Да-да-да мне некуда
Да-да-да мне некуда
Да, и посреди луна, да-да-да",0,85285,False,False,False,False
32182642,"Filatov & Karas, Masha",Лирика,"Сигарета мелькает во тьме
Ветер пепел в лицо швырнул мне
И обугленный фильтр на пальцах
Мне оставил ожог
Скрипнув сталью, открылась дверь
Ты идёшь, ты мой теперь
Я приятную дрожь ощущаю
С головы до ног

Ты со мною забудь обо всём
Эта ночь нам покажется сном
Ты возьмёшь меня и прижмёшь
Как родную дочь
Нас окутает дым сигарет
Ты уйдёшь, как настанет рассвет
И следы на постели напомнят
Про счастливую ночь

Эротичный лунный свет
Запретит сказать тебе ""нет""
И опустится плавно на пол
Всё моё бельё
Шум деревьев и ветер ночной
Стон заглушит твой и мой
И биение сердца, пылающего
Адским огнём

Ты со мною забудь обо всём
Эта ночь нам покажется сном
Ты возьмёшь меня и прижмёшь
Как родную дочь
Нас окутает дым сигарет
Ты уйдёшь, как настанет рассвет
И следы на постели напомнят
Про счастливую ночь

Ты со мною забудь обо всём
Эта ночь нам покажется сном
Ты возьмёшь меня и прижмёшь
Как родную дочь
Нас окутает дым сигарет
Ты уйдёшь, как настанет рассвет
И следы на постели напомнят
Про счастливую ночь",1,198421,False,False,False,False
107844461,Y.V.E. 48,Summertime Sadness,,1,42529,False,False,False,False
105044716,Vlad Hosh,Под зонтом,,0,56456,False,False,False,False
106777164,"ЕГОР КРИД, Михаил Шуфутинский",3-е Сентября,"Всё не то, всё не так
Я твой друг, ты мой враг
Как же так всё у нас с тобою

Я помню этот день с тобой, он навечно судный
Твой бой до сих пор не свой, только больше суммы
Воспоминания о нас, в них тону, как судно
Мы слишком одинаковы, только разные судьбы

Снова неделя без тебя — это ещё плюс семь
Снова твой номер на уме, когда ввожу плюс семь
Вчера мы рокали концерт, это ещё плюс семь (о, да)
Столько капусты на счетах, будто живу в Брюссель (кэш-кэш-кэш)

Ищу свет в тёмных аллеях, где Моя Мишель (где)
Через Арбат до набережной, как группа Марсель
Тебя я не вернул, лишь день, когда мы встретились
Я календарь перевернул, и там снова третье

Я календарь переверну, и снова третье сентября
На фото я твоё взгляну, и снова третье сентября
Но почему? Но почему расстаться всё же нам пришлось
Ведь было всё у нас всерьёз второго сентября

Во-первых, ты растопила сердце мне, как Герда
Нас двое, и в два счёта пролетело лето
Третий звонок, шестой гудок, опять без ответа
То, что мы делали во тьме — восьмое чудо света

Сколько раз про тебя я сказал (сколько)
Пацанам во дворах по ночам (а-а-а)
Сколько раз без тебя умирал (I'm dead)
За тебя пойду на криминал (пиу-пиу)

Числа на листах летят, ведь их тоже бросили
Так всегда листья падают на землю осенью
Тебя я не вернул, лишь день, когда мы встретились
Я календарь перевернул, и там снова третье

Я календарь переверну, и снова третье сентября
На фото я твоё взгляну, и снова третье сентября
Но почему? Но почему расстаться всё же нам пришлось
Ведь было всё у нас всерьёз второго сентября
Но почему? Но почему расстаться всё же нам пришлось
Ведь было всё у нас всерьёз второго сентября

Третье сентября — день прощанья
День, когда горят (когда горят) костры рябин
Как костры, горят обещанья
В день, когда я совсем один",1,427063,False,False,False,False
107813957,"KILLTEQ, D.HASH",Say My Name,,0,41762,False,False,False,False
98901753,ANNA ASTI,Феникс,"Вместе со старым хламом ненужным
В начале пятого, кажется
Я отнесла разбитые чувства
Чтобы опять не пораниться

Там, где была лишь сажа да копоть
Теперь остался огромный пробел
Я согласилась забрать только опыт
Но эту боль не оставлю себе

Я слишком гордая, и не вернусь назад
Я слишком ранена, но мне так хочется жить
Я слишком сильная, чтобы упасть и не встать
Пора взлетать — это мой фирменный стиль

Всё вымыла до бела, а теперь дела
Ты не сломал, мне ещё есть о чём помечтать
Эта любовь измотала и довела
Эта любовь в миг накрыла, но схлынула

Мне говорили: ""Дура не реви, не реви
Он в тебя пулю, а ты о любви, о любви""
Какая там любовь, ведь у него не болит
Твоя душа, как море, а его — на мели

А я кричала: ""Как он может так, чёрт возьми?!""
В слезах писала: ""Набери и поговорим""
Я словно птица феникс, та, что устала молить
Чтобы воскреснуть, нужно испепелить

Нужно испепелить

И кто-то в следующей жизни, там, сверху
Решит нас вдруг поменять местами
И обещав подарить тебе сердце
Я протяну лишь холодный камень

Ты будешь лёжа на кафеле ночью
Глотать снотворные от обиды
Ты будешь так же любить меня точно
И так же точно меня ненавидеть

Я слишком смелая, чтобы свернуть с пути
Я слишком предана, чтобы кого-то любить
Я слишком сильная, чтобы себя не спасти
Прощай, прости, ведь мне так хочется жить

Всё вымыла до бела, и была не была
Ты не сломал, мне ещё есть о чём помечтать
Эта любовь измотала и довела
Эта любовь в миг накрыла, но схлынула

Мне говорили: ""Дура не реви, не реви
Он в тебя пулю, а ты о любви, о любви""
Какая там любовь, ведь у него не болит
Твоя душа, как море, а его — на мели

А я кричала: ""Как он может так, чёрт возьми?!""
В слезах писала: ""Набери и поговорим""
Я словно птица феникс, та, что устала молить
Чтобы воскреснуть, нужно испепелить

Нужно испепелить",0,411343,False,False,False,False
92790362,"FINIK, ALEKS ATAMAN, 4ETVERGOV, karmv",Диалоги тет-а-тет,"Давай запомним это лето, нам было хорошо
От заката до рассвета
(Вы готовы дети? Да капитан!)

Диалоги тет-а-тет, до утра за ""жили-были""
От неё секретов нет, избавляемся от пыли
Я дышу её душой, она дышит моим сердцем
Я снимаю капюшон, отворяя ей все дверцы

Диалоги тет-а-тет, до утра за ""жили-были""
От неё секретов нет, избавляемся от пыли
Я дышу её душой, она дышит моим сердцем
Я снимаю капюшон, отворяя ей все дверцы

Давай запомним это лето, нам было хорошо
От заката до рассвета я в тебя влюблён
Да-да-да, никто не в курсе, мы с ней только вдвоём
Да-да-да, мы с ней на тусе эту пеcенку поём

Её глазки утопают, веселимся до утра
Мы на баре льём текилу, будем будем танцевать
Мы с тобой летим повыше, я с тобой лечу, мадам
""Почему мне сносит крышу?"" — скажу своим друзьям

Милая принцесса, где нашёл такую?
Звёзды до рассвета, я держу за руку
Держи это лето ночью в нашем месте
Не пришли те двое

Диалоги тет-а-тет, до утра за ""жили-были""
От неё секретов нет, избавляемся от пыли
Я дышу её душой, она дышит моим сердцем
Я снимаю капюшон, отворяя ей все дверцы

Диалоги тет-а-тет, до утра за ""жили-были""
От неё секретовнет, избавляемся от пыли
Я дышу её душой, она дышит моим сердцем
Я снимаю капюшон, отворяя ей все дверцы

Давай запомним это лето, нам было хорошо
От заката до рассвета я в тебя влюблён
Да-да-да, никто не в курсе, мы с ней только вдвоём
Да-да-да, мы с ней на тусе эту пеcенку поём",0,134861,False,False,False,False
81268780,"HYGH Lofi Music, Lobit, Cooky",Redbone,,0,47947,False,False,False,False
84543360,NILETTO,Someone like you,"Просто так, по-людски
Обними меня, я всё равно не пойму
Уйдёшь как в песне Someone like you

Уоу, просто так, уоу, по-людски, уоу
Обними меня, я всё равно не пойму
Уйдёшь как в песне Some one like you

Мы влюблялись давно, потемнели тон в тон
Подрываю танцпол, забываю твой flow
Одиноки (одиноки)
И все дни терпеливо без тебя

Я, как будто тайфун, вновь стреляю пау-пау
Подрываю skyfall (воу, с кайфом)
Без тебя
Мне завтра очень грустно без тебя

Уоу, просто так, уоу, по-людски, уоу
Обними меня, я всё равно не пойму
Уйдёшь как в песне Someone like you

Уоу, просто так, уоу, по-людски, уоу
Обними меня, я всё равно не пойму
Уйдёшь как в песне Some one like you

Мне попутный ветер на форсаже летит
Знаю, нам уже без перспектив, е
Жить в одном моменте
Кто-то не заметил, что от нас лишь муляжи

Не за что прощать бывших, постигших
Жизнь одинок
Почему же на встречной стать вечным
Я тебе так и не смог?

Уоу, просто так, уоу, по-людски, уоу
Обними меня, я всё равно не пойму
Уйдёшь как в песне Someone like you

Уоу, просто так, уоу, по-людски, уоу
Обними меня, я всё равно не пойму
Уйдёшь как в песне Someone like you

Someone like you
Someone like you
Someone like you
Someone like you
Someone like you",0,110294,False,False,False,False
108097628,STRACURE,VERSACE,,0,9079,False,False,False,False
108136751,Асия,Звонок,"И тебя разбудит опять
Отчаянный звонок посреди ночи
Говорил, не будет по тебе скучать
Но всё равно скучается очень
И не найдётся сил устоять
Ведь его удар будет точен
Милая, не смей ему отвечать
Даже если хочется очень

И тебя разбудит опять
Отчаянный звонок посреди ночи
Говорил, не будет по тебе скучать
Но всё равно скучается очень
И не найдётся сил устоять
Ведь его удар будет точен
Милая, не смей ему отвечать
Даже если хочется очень

Тебе нравится, как виновато он объясняется
После пары бокалов джина и тоника
Бог с ним, милая, только не обольщайся
И не называй это любовью

Он бежит туда, где горит свет
Ведь у него внутри пустота и тьма
А ты просто единственный человек
Кто может его выслушать просто так

Но когда тебе нужно плечо
Номер недоступен, и гудки
Это не говорит тебе ни о чём
Но, милая, здесь нет никакой любви

И тебя разбудит опять
Отчаянный звонок посреди ночи
Говорил, не будет по тебе скучать
Но всё равно скучается очень
И не найдётся сил устоять
Ведь его удар будет точен
Милая, не смей ему отвечать
Даже если хочется очень

Нет, он не занят делами, просто занят другими
Он бежит к тебе, если не получается с ними
Ты в этом списке не первая, может, даже не третья
Будь сильнее и не ответь ему

И тебя разбудит опять
Отчаянный звонок посреди ночи
Говорил, не будет по тебе скучать
Но всё равно скучается очень
И не найдётся сил устоять
Ведь его удар будет точен
Милая, не смей ему отвечать
Даже если хочется очень

И тебя разбудит опять
Отчаянный звонок посреди ночи
Говорил, не будет по тебе скучать
Но всё равно скучается очень (скучается очень)
И не найдётся сил устоять
Ведь его удар будет точен
Милая, не смей ему отвечать
Даже если хочется очень",0,208572,False,False,False,False
41516796,"RaiM, Raim & Artur, Zhenis",Дискотека Из 90,"I'ts my life

I'ts my life

Менiмен биле, деніңді бос ұста
Бұл дискотека из 90
Магнитофонды барына қоста
Ойнасын əндер из 90

Алып шықтым мафон романтик
Басымда кепка, үстімде адик
Қолда гитара, сидим на лавке
Сегодня вечером болады пати
Қыздар бүкіл типа на стиле
Қызыл жасыл түрлі лосины
Жігіттер де біздің қалыспауда
Үстінде пиджак цвета малины
Билеуде бəрі, жас пенен кəрі
Колонкада шатуновтың əні
Жалбыраған шаш сол кездің сəні
Ауызда қып қызыл виноның дəмі
Оп, оп, опа, черно белый фотка
Фотка да мотоцикл, отқан топ бала
Қызбенен технично өтіп барам
Топ бала көріп қалды опана

I'ts my life
Менимен биле, деніңді бос ұста
Бұл дискотека из 90
Магнитофонды барына қоста
Ойнасын əндер из 90

Играет медляк мистер кредо
Танцы на улице до рассвета
В кармане жевачка love is, love is
Жуешь аппетитно манишь, манишь
Одену спортивку и...
Районски прикид и мы будем на стиле
Ключи от мопеда уже на готове
Мчусь покорять девок района
Мы дети из 90-х
Без интернета все было просто
Нету айфона есть моторола
Пьем юпи с водой за место колы
Делали историю без инстаграма
Ходили на стрелки брат за брата
Остаются лишь только воспоминания
Жаль что детство не вернуть обратно

Менимен биле, деніңді бос ұста
Бұл дискотека из 90
Магнитофонды барына қоста
Ойнасын əндер из 90",0,184641,False,False,False,False
45902096,RaiM,Двигаться,"Надевай свой модный look
И зови своих подруг
Пусть танцуют все вокруг
Этот хит качает клуб

Надевай свой модный look
И зови своих подруг
Пусть танцуют все вокруг
Этот хит качает клуб

Недопитое Hennessy, Hennessy
Танцевать уже больше нету сил, нету сил
Мы словно с тобой на Ибице, Ибице
И этот бит просит двигаться, двигаться

Двигаться
Двигаться
Двигаться
Двигаться

Тело твоё былай, да, былай
Өзінше қыз алдағандай
Ты милашка, ай-ай-ай
А я дикий, я жабай

Тело твоё былай, да, былай
Өзінше қыз алдағандай
Ты милашка, ай-ай-ай
А я дикий, я жабай

Недопитое Hennessy, Hennessy
Танцевать уже больше нету сил, нету сил
Мы словно с тобой на Ибице, Ибице
И этот бит просит двигаться, двигаться

Двигаться
Двигаться
Двигаться
Двигаться

Надевай свой модный look
И зови своих подруг
Пусть танцуют все вокруг
Этот хит качает клуб

Надевай свой модный look
И зови своих подруг
Пусть танцуют все вокруг
Этот хит качает клуб

Двигаться
Двигаться
Двигаться
Двигаться",0,97181,False,False,False,False
